"Nid","Title","PID","T-PEN URI","Author UID","Post Date","Updated Date","Published status"
"2142","Le roman de Tristan de Léonois (paleography:1815)","paleography:1815","","4677","Thursday, March 10, 2016 - 16:31","Thursday, March 10, 2016 - 16:31","Yes"
"2143","Censier du seizième siècle pour la paroisse de Payns, bailliage de Troyes (paleography:465)","paleography:465","https://transcribe.library.utoronto.ca/paleography/project/1176
","4715","Friday, March 11, 2016 - 19:58","Friday, March 11, 2016 - 19:58","Yes"
"2145","Chronique de Normandie (paleography:1817)","paleography:1817","","4793","Monday, March 14, 2016 - 15:36","Monday, March 14, 2016 - 15:36","Yes"
"2150","Agreement to join fiefs (paleography:2067)","paleography:2067","https://transcribe.library.utoronto.ca/paleography/project/1186
","780","Monday, March 14, 2016 - 16:48","Monday, March 14, 2016 - 16:48","Yes"
"2151","Pensées (doctrines de la sainte foy chretienne) (paleography:457)","paleography:457","","4821","Tuesday, March 15, 2016 - 11:49","Tuesday, March 15, 2016 - 11:49","Yes"
"2154","Book of Esther (beginning) (paleography:1816)","paleography:1816","","4677","Tuesday, March 15, 2016 - 18:53","Tuesday, March 15, 2016 - 18:53","Yes"
"2157","Bail à cens de la seigneurie de Bonnabaud (paleography:491)","paleography:491","","780","Thursday, March 17, 2016 - 16:44","Thursday, March 17, 2016 - 16:44","Yes"
"2159","Bail à cens de la seigneurie de Bonnabaud (paleography:491)","paleography:491","https://transcribe.library.utoronto.ca/paleography/project/1194
","780","Thursday, March 17, 2016 - 16:54","Thursday, March 17, 2016 - 16:54","Yes"
"2160","Agreement to join fiefs (paleography:2067)","paleography:2067","https://transcribe.library.utoronto.ca/paleography/project/1195
","5008","Monday, March 21, 2016 - 09:47","Monday, March 21, 2016 - 09:47","Yes"
"2163","Recueil des Serées (paleography:438)","paleography:438","","5009","Monday, March 21, 2016 - 09:58","Monday, March 21, 2016 - 09:58","Yes"
"2166","Meslanges curieux de litterature et d'histoire (paleography:496)","paleography:496","","5009","Monday, March 21, 2016 - 10:16","Monday, March 21, 2016 - 10:16","Yes"
"2168","Contrat du mariage d'Annet d'Anglars et d'Anne de Rochegude (paleography:487)","paleography:487","https://transcribe.library.utoronto.ca/paleography/project/1201
","5008","Monday, March 21, 2016 - 12:06","Monday, March 21, 2016 - 12:06","Yes"
"2170","Legal documents concerning the inventory of the estate of Jean Nicollet (paleography:445)","paleography:445","","5019","Monday, March 21, 2016 - 14:12","Monday, March 21, 2016 - 14:12","Yes"
"2173","A nosseigneurs de la Cour des Aydes [calligraphy sample: mock legal document] (paleography:418)","paleography:418","","5058","Tuesday, March 22, 2016 - 14:52","Tuesday, March 22, 2016 - 14:52","Yes"
"2176","Account book (paleography:2070)","paleography:2070","","5058","Tuesday, March 22, 2016 - 14:52","Tuesday, March 22, 2016 - 14:52","Yes"
"2178","Censier du seizième siècle pour la paroisse de Payns, bailliage de Troyes (paleography:465)","paleography:465","","5058","Tuesday, March 22, 2016 - 14:52","Tuesday, March 22, 2016 - 14:52","Yes"
"2181","Certified account rendered for vellum, ink and paper, furnished to the office of the King’s advocate at Toulouse from St. Martin’s day 1485 to October 1486, by Simon, ""marchant parcheminier"" (paleography:463)","paleography:463","","5058","Tuesday, March 22, 2016 - 14:53","Tuesday, March 22, 2016 - 14:53","Yes"
"2184","A nosseigneurs de la Cour des Aydes [calligraphy sample: mock legal document] (paleography:418)","paleography:418","","5058","Tuesday, March 22, 2016 - 15:01","Tuesday, March 22, 2016 - 15:01","Yes"
"2185","A nosseigneurs de la Cour des Aydes [calligraphy sample: mock legal document] (paleography:418)","paleography:418","","5058","Tuesday, March 22, 2016 - 15:48","Tuesday, March 22, 2016 - 15:48","Yes"
"2187","Account book (paleography:2070)","paleography:2070","","5058","Tuesday, March 22, 2016 - 15:48","Tuesday, March 22, 2016 - 15:48","Yes"
"2190","Account book (paleography:2070)","paleography:2070","","5058","Tuesday, March 22, 2016 - 15:49","Tuesday, March 22, 2016 - 15:49","Yes"
"2192","Certified account rendered for vellum, ink and paper, furnished to the office of the King’s advocate at Toulouse from St. Martin’s day 1485 to October 1486, by Simon, ""marchant parcheminier"" (paleography:463)","paleography:463","","5058","Tuesday, March 22, 2016 - 15:51","Tuesday, March 22, 2016 - 15:51","Yes"
"2194","Traicté des modes, ou tons, de la musique (paleography:470)","paleography:470","","3649","Wednesday, March 23, 2016 - 11:46","Wednesday, March 23, 2016 - 11:46","Yes"
"2201","Les xv joyes Nostre Dame (paleography:404)","paleography:404","https://transcribe.library.utoronto.ca/paleography/project/1211
","460","Wednesday, March 23, 2016 - 16:24","Wednesday, March 23, 2016 - 16:24","Yes"
"2204","Letter: Residence de la Conception-aux-Hurons, to M. le curé de St. Martin, à Beauvais [France], 1639 May 25 (paleography:444)","paleography:444","https://transcribe.library.utoronto.ca/paleography/project/1224
","5113","Thursday, March 24, 2016 - 14:30","Thursday, March 24, 2016 - 14:30","Yes"
"2207","Chronique de Normandie (paleography:1817)","paleography:1817","https://transcribe.library.utoronto.ca/paleography/project/1225
","5113","Thursday, March 24, 2016 - 14:33","Thursday, March 24, 2016 - 14:33","Yes"
"2208","Cartulaire de l'Abbaye-aux-Bois (paleography:2055)","paleography:2055","https://transcribe.library.utoronto.ca/paleography/project/1228
","5114","Thursday, March 24, 2016 - 14:35","Thursday, March 24, 2016 - 14:35","Yes"
"2211","Register of notary Guillaume Peytralis for 1582-1583 (part 1) (paleography:456)","paleography:456","https://transcribe.library.utoronto.ca/paleography/project/1230
","5113","Thursday, March 24, 2016 - 14:36","Thursday, March 24, 2016 - 14:36","Yes"
"2212","Letter of John Stanlaw to John Randulf, viscount of Caen, regarding a program of repairs to be made at the castle of Caen (paleography:432)","paleography:432","https://transcribe.library.utoronto.ca/paleography/project/1231
","5114","Thursday, March 24, 2016 - 14:37","Thursday, March 24, 2016 - 14:37","Yes"
"2213","Charitable donation of land to benefit the poor of Quebec City (paleography:473)","paleography:473","https://transcribe.library.utoronto.ca/paleography/project/1233
","5114","Thursday, March 24, 2016 - 14:38","Thursday, March 24, 2016 - 14:38","Yes"
"2215","Pensées (doctrines de la sainte foy chretienne) (paleography:457)","paleography:457","https://transcribe.library.utoronto.ca/paleography/project/1235
","5114","Thursday, March 24, 2016 - 14:40","Thursday, March 24, 2016 - 14:40","Yes"
"2217","Investiture de l'Ile d'Orléans donnée au procureur des concessionnaires par le gouverneur de la Nouvelle-France (paleography:443)","paleography:443","https://transcribe.library.utoronto.ca/paleography/project/1236
","5114","Thursday, March 24, 2016 - 14:42","Thursday, March 24, 2016 - 14:42","Yes"
"2219","Les croniques de Nicolas Trivet (paleography:1812)","paleography:1812","https://transcribe.library.utoronto.ca/paleography/project/1238
","5114","Thursday, March 24, 2016 - 14:44","Thursday, March 24, 2016 - 14:44","Yes"
"2220","Letters and decrees issued by the Parlement de Bordeaux (paleography:472)","paleography:472","https://transcribe.library.utoronto.ca/paleography/project/1241
","5114","Thursday, March 24, 2016 - 14:45","Thursday, March 24, 2016 - 14:45","Yes"
"2221","Le roman de Tristan de Léonois (paleography:1815)","paleography:1815","https://transcribe.library.utoronto.ca/paleography/project/1244
","5114","Thursday, March 24, 2016 - 14:46","Thursday, March 24, 2016 - 14:46","Yes"
"2222","A nosseigneurs de la Cour des Aydes [calligraphy sample: mock legal document] (paleography:418)","paleography:418","https://transcribe.library.utoronto.ca/paleography/project/1246
","1922","Thursday, March 24, 2016 - 14:59","Thursday, March 24, 2016 - 14:59","Yes"
"2223","Account book (paleography:2070)","paleography:2070","https://transcribe.library.utoronto.ca/paleography/project/1247
","1922","Thursday, March 24, 2016 - 15:02","Thursday, March 24, 2016 - 15:02","Yes"
"2225","Acknowledgment of patronage (paleography:2066)","paleography:2066","https://transcribe.library.utoronto.ca/paleography/project/1248
","1922","Thursday, March 24, 2016 - 15:10","Thursday, March 24, 2016 - 15:10","Yes"
"2227","Acte de foy et hommage au profit de noble homme Claude de Vignes, seigneur de la Vischardière (paleography:2074)","paleography:2074","https://transcribe.library.utoronto.ca/paleography/project/1249
","1922","Thursday, March 24, 2016 - 15:12","Thursday, March 24, 2016 - 15:12","Yes"
"2230","Agreement to join fiefs (paleography:2067)","paleography:2067","https://transcribe.library.utoronto.ca/paleography/project/1250
","1922","Thursday, March 24, 2016 - 15:14","Thursday, March 24, 2016 - 15:14","Yes"
"2233","Aveu et dénombrement de la seigneurie de Taillepied (paleography:448)","paleography:448","https://transcribe.library.utoronto.ca/paleography/project/1253
","1922","Thursday, March 24, 2016 - 15:15","Thursday, March 24, 2016 - 15:15","Yes"
"2234","Bail du moulin de Les Roches-l'Evêque, 1593 (paleography:468)","paleography:468","https://transcribe.library.utoronto.ca/paleography/project/1254
","1922","Thursday, March 24, 2016 - 15:21","Thursday, March 24, 2016 - 15:21","Yes"
"2237","Bail à cens de la seigneurie de Bonnabaud (paleography:491)","paleography:491","https://transcribe.library.utoronto.ca/paleography/project/1256
","1922","Thursday, March 24, 2016 - 15:22","Thursday, March 24, 2016 - 15:22","Yes"
"2238","Book of Esther (beginning) (paleography:1816)","paleography:1816","https://transcribe.library.utoronto.ca/paleography/project/1257
","1922","Thursday, March 24, 2016 - 15:23","Thursday, March 24, 2016 - 15:23","Yes"
"2240","Cartulaire de l'Abbaye-aux-Bois (paleography:2055)","paleography:2055","https://transcribe.library.utoronto.ca/paleography/project/1258
","1922","Thursday, March 24, 2016 - 15:24","Thursday, March 24, 2016 - 15:24","Yes"
"2242","Censier du seizième siècle pour la paroisse de Payns, bailliage de Troyes (paleography:465)","paleography:465","https://transcribe.library.utoronto.ca/paleography/project/1261
","1922","Thursday, March 24, 2016 - 15:25","Thursday, March 24, 2016 - 15:25","Yes"
"2244","Chroniques de Jean Froissart, vol. 1 (paleography:458)","paleography:458","https://transcribe.library.utoronto.ca/paleography/project/1262
","1922","Thursday, March 24, 2016 - 15:29","Thursday, March 24, 2016 - 15:29","Yes"
"2246","Les xv joyes Nostre Dame (paleography:404)","paleography:404","https://transcribe.library.utoronto.ca/paleography/project/1265
","1922","Thursday, March 24, 2016 - 15:36","Thursday, March 24, 2016 - 15:36","Yes"
"2248","Meslanges curieux de litterature et d'histoire (paleography:496)","paleography:496","https://transcribe.library.utoronto.ca/paleography/project/1266
","5271","Thursday, March 31, 2016 - 23:30","Thursday, March 31, 2016 - 23:30","Yes"
"2250","Pensées (doctrines de la sainte foy chretienne) (paleography:457)","paleography:457","","4016","Monday, April 4, 2016 - 13:32","Monday, April 4, 2016 - 13:32","Yes"
"2251","Ethica ad Nicomadum [Translation by Nicole Oresme] (paleography:2071)","paleography:2071","","4016","Monday, April 4, 2016 - 13:36","Monday, April 4, 2016 - 13:36","Yes"
"2254","Pensées (doctrines de la sainte foy chretienne) (paleography:457)","paleography:457","https://transcribe.library.utoronto.ca/paleography/project/1267
","5338","Monday, April 4, 2016 - 20:50","Monday, April 4, 2016 - 20:50","Yes"
"2257","Chronique de Normandie (paleography:1817)","paleography:1817","","5376","Wednesday, April 6, 2016 - 09:05","Wednesday, April 6, 2016 - 09:05","Yes"
"2259","Chronique de Normandie (paleography:1817)","paleography:1817","","5376","Wednesday, April 6, 2016 - 09:14","Wednesday, April 6, 2016 - 09:14","Yes"
"2260","Bail à cens de la seigneurie de Bonnabaud (paleography:491)","paleography:491","","5385","Wednesday, April 6, 2016 - 15:21","Wednesday, April 6, 2016 - 15:21","Yes"
"2262","Chronique de Normandie (paleography:1817)","paleography:1817","","5385","Wednesday, April 6, 2016 - 15:24","Wednesday, April 6, 2016 - 15:24","Yes"
"2264","Acknowledgment of patronage (paleography:2066)","paleography:2066","https://transcribe.library.utoronto.ca/paleography/project/1270
","3178","Wednesday, April 6, 2016 - 17:17","Wednesday, April 6, 2016 - 17:17","Yes"
"2266","Investiture de l'Ile d'Orléans donnée au procureur des concessionnaires par le gouverneur de la Nouvelle-France (paleography:443)","paleography:443","https://transcribe.library.utoronto.ca/paleography/project/1273
","3178","Friday, April 8, 2016 - 19:57","Friday, April 8, 2016 - 19:57","Yes"
"2267","Lettre de la reine mère Catherine de Médicis au secrétaire d’État Nicolas de Neufville, seigneur de Villeroy (paleography:436)","paleography:436","https://transcribe.library.utoronto.ca/paleography/project/1275
","780","Monday, April 11, 2016 - 16:32","Monday, April 11, 2016 - 16:32","Yes"
"2269","Account book (paleography:2070)","paleography:2070","https://transcribe.library.utoronto.ca/paleography/project/1274
","780","Monday, April 11, 2016 - 16:32","Monday, April 11, 2016 - 16:32","Yes"
"2272","Acknowledgment of patronage (paleography:2066)","paleography:2066","https://transcribe.library.utoronto.ca/paleography/project/1277
","780","Monday, April 11, 2016 - 16:42","Monday, April 11, 2016 - 16:42","Yes"
"2273","Legal notebook (paleography:426)","paleography:426","https://transcribe.library.utoronto.ca/paleography/project/1280
","1501","Tuesday, April 12, 2016 - 10:23","Tuesday, April 12, 2016 - 10:23","Yes"
"2274","Lectures on the Charter of the Forests, reissued by Henry III in 1225 (paleography:427)","paleography:427","https://transcribe.library.utoronto.ca/paleography/project/1282
","1501","Tuesday, April 12, 2016 - 12:19","Tuesday, April 12, 2016 - 12:19","Yes"
"2277","Les croniques de Nicolas Trivet (paleography:1812)","paleography:1812","https://transcribe.library.utoronto.ca/paleography/project/1284
","5604","Monday, April 18, 2016 - 14:27","Monday, April 18, 2016 - 14:27","Yes"
"2279","Book of Esther (beginning) (paleography:1816)","paleography:1816","https://transcribe.library.utoronto.ca/paleography/project/1285
","5604","Monday, April 18, 2016 - 14:34","Monday, April 18, 2016 - 14:34","Yes"
"2281","Chroniques de Jean Froissart, vol. 1 (paleography:458)","paleography:458","https://transcribe.library.utoronto.ca/paleography/project/1286
","5624","Tuesday, April 19, 2016 - 10:32","Tuesday, April 19, 2016 - 10:32","Yes"
"2283","L'enfant sage à trois ans [qui] fut interrogé par Adrian empereur lequel luy rendit responce de chacune chose qui luy demande (paleography:1813)","paleography:1813","","5624","Tuesday, April 19, 2016 - 10:36","Tuesday, April 19, 2016 - 10:36","Yes"
"2286","L'enfant sage à trois ans [qui] fut interrogé par Adrian empereur lequel luy rendit responce de chacune chose qui luy demande (paleography:1813)","paleography:1813","","5624","Tuesday, April 19, 2016 - 10:39","Tuesday, April 19, 2016 - 10:39","Yes"
"2289","Register of notary Guillaume Peytralis for 1582-1583 (part 1) (paleography:456)","paleography:456","https://transcribe.library.utoronto.ca/paleography/project/1291
","5674","Thursday, April 21, 2016 - 19:45","Thursday, April 21, 2016 - 19:45","Yes"
"2290","Acknowledgment of patronage (paleography:2066)","paleography:2066","https://transcribe.library.utoronto.ca/paleography/project/1293
","5727","Sunday, April 24, 2016 - 19:34","Sunday, April 24, 2016 - 19:34","Yes"
"2296","Book of Esther (beginning) (paleography:1816)","paleography:1816","","5857","Monday, May 2, 2016 - 14:11","Monday, May 2, 2016 - 14:11","Yes"
"2298","Lectures on the Charter of the Forests, reissued by Henry III in 1225 (paleography:427)","paleography:427","https://transcribe.library.utoronto.ca/paleography/project/1296
","5891","Wednesday, May 4, 2016 - 08:19","Wednesday, May 4, 2016 - 08:19","Yes"
"2392","Account book (paleography:2070)","paleography:2070","https://transcribe.library.utoronto.ca/paleography/project/1298
","6025","Monday, May 9, 2016 - 04:49","Monday, May 9, 2016 - 04:49","Yes"
"2394","A nosseigneurs de la Cour des Aydes [calligraphy sample: mock legal document] (paleography:418)","paleography:418","","6304","Monday, May 16, 2016 - 12:52","Monday, May 16, 2016 - 12:52","Yes"
"2396","Account book (paleography:2070)","paleography:2070","","6304","Monday, May 16, 2016 - 12:54","Monday, May 16, 2016 - 12:54","Yes"
"2399","Letter: Residence de la Conception-aux-Hurons, to M. le curé de St. Martin, à Beauvais [France], 1639 May 25 (paleography:444)","paleography:444","https://transcribe.library.utoronto.ca/paleography/project/1299
","3649","Friday, June 3, 2016 - 01:44","Friday, June 3, 2016 - 01:44","Yes"
"2400","Pensées (doctrines de la sainte foy chretienne) (paleography:457)","paleography:457","https://transcribe.library.utoronto.ca/paleography/project/1302
","6637","Sunday, June 5, 2016 - 05:03","Sunday, June 5, 2016 - 05:03","Yes"
"2401","A nosseigneurs de la Cour des Aydes [calligraphy sample: mock legal document] (paleography:418)","paleography:418","https://transcribe.library.utoronto.ca/paleography/project/1304
","6637","Sunday, June 5, 2016 - 15:37","Sunday, June 5, 2016 - 15:37","Yes"
"2407","A nosseigneurs de la Cour des Aydes [calligraphy sample: mock legal document] (paleography:418)","paleography:418","","6818","Thursday, June 16, 2016 - 13:15","Thursday, June 16, 2016 - 13:15","Yes"
"2409","Le roman de Tristan de Léonois (paleography:1815)","paleography:1815","https://transcribe.library.utoronto.ca/paleography/project/1306
","7058","Wednesday, June 29, 2016 - 12:57","Wednesday, June 29, 2016 - 12:57","Yes"
"2410","Account book (paleography:2070)","paleography:2070","","7573","Saturday, July 30, 2016 - 11:34","Saturday, July 30, 2016 - 11:34","Yes"
"2413","Account book (paleography:2070)","paleography:2070","","7573","Saturday, July 30, 2016 - 11:40","Saturday, July 30, 2016 - 11:40","Yes"
"2414","Account book (paleography:2070)","paleography:2070","","7573","Saturday, July 30, 2016 - 11:40","Saturday, July 30, 2016 - 11:40","Yes"
"2417","Acte de foy et hommage au profit de noble homme Claude de Vignes, seigneur de la Vischardière (paleography:2074)","paleography:2074","https://transcribe.library.utoronto.ca/paleography/project/1308
","464","Tuesday, August 2, 2016 - 13:03","Tuesday, August 2, 2016 - 13:03","Yes"
"2418","Contrat du mariage d'Annet d'Anglars et d'Anne de Rochegude (paleography:487)","paleography:487","https://transcribe.library.utoronto.ca/paleography/project/1310
","7628","Tuesday, August 2, 2016 - 14:51","Tuesday, August 2, 2016 - 14:51","Yes"
"2421","Acknowledgment of patronage (paleography:2066)","paleography:2066","https://transcribe.library.utoronto.ca/paleography/project/1311
","7628","Tuesday, August 2, 2016 - 14:58","Tuesday, August 2, 2016 - 14:58","Yes"
"2424","Censier du seizième siècle pour la paroisse de Payns, bailliage de Troyes (paleography:465)","paleography:465","https://transcribe.library.utoronto.ca/paleography/project/1312
","7628","Tuesday, August 2, 2016 - 15:05","Tuesday, August 2, 2016 - 15:05","Yes"
"2427","Bail à cens de la seigneurie de Bonnabaud (paleography:491)","paleography:491","https://transcribe.library.utoronto.ca/paleography/project/1313
","1501","Tuesday, August 9, 2016 - 17:33","Tuesday, August 9, 2016 - 17:33","Yes"
"2430","Cartulaire de l'Abbaye-aux-Bois (paleography:2055)","paleography:2055","https://transcribe.library.utoronto.ca/paleography/project/1314
","1501","Tuesday, August 9, 2016 - 17:34","Tuesday, August 9, 2016 - 17:34","Yes"
"2433","Investiture de l'Ile d'Orléans donnée au procureur des concessionnaires par le gouverneur de la Nouvelle-France (paleography:443)","paleography:443","https://transcribe.library.utoronto.ca/paleography/project/1316
","7951","Saturday, August 20, 2016 - 21:26","Saturday, August 20, 2016 - 21:26","Yes"
"2436","Land sale by Pierre le Canu (paleography:2078)","paleography:2078","https://transcribe.library.utoronto.ca/paleography/project/1318
","8371","Tuesday, September 6, 2016 - 12:47","Tuesday, September 6, 2016 - 12:47","Yes"
"2439","Acknowledgment of patronage (paleography:2066)","paleography:2066","https://transcribe.library.utoronto.ca/paleography/project/1321
","5513","Thursday, September 29, 2016 - 10:59","Thursday, September 29, 2016 - 10:59","Yes"
"2442","A nosseigneurs de la Cour des Aydes [calligraphy sample: mock legal document] (paleography:418)","paleography:418","https://transcribe.library.utoronto.ca/paleography/project/1322
","759","Thursday, September 29, 2016 - 12:06","Thursday, September 29, 2016 - 12:06","Yes"
"2445","A nosseigneurs de la Cour des Aydes [calligraphy sample: mock legal document] (paleography:418)","paleography:418","https://transcribe.library.utoronto.ca/paleography/project/1323
","464","Friday, October 7, 2016 - 16:08","Friday, October 7, 2016 - 16:08","Yes"
"2446","Investiture de l'Ile d'Orléans donnée au procureur des concessionnaires par le gouverneur de la Nouvelle-France (paleography:443)","paleography:443","https://transcribe.library.utoronto.ca/paleography/project/1325
","5338","Saturday, October 22, 2016 - 11:35","Saturday, October 22, 2016 - 11:35","Yes"
"2447","Les croniques de Nicolas Trivet (paleography:1812)","paleography:1812","https://transcribe.library.utoronto.ca/paleography/project/1327
","5338","Saturday, October 22, 2016 - 11:39","Saturday, October 22, 2016 - 11:39","Yes"
"2448","A nosseigneurs de la Cour des Aydes [calligraphy sample: mock legal document] (paleography:418)","paleography:418","https://transcribe.library.utoronto.ca/paleography/project/1329
","5338","Saturday, October 22, 2016 - 11:41","Saturday, October 22, 2016 - 11:41","Yes"
"2451","Lancelot du lac (paleography:451)","paleography:451","https://transcribe.library.utoronto.ca/paleography/project/1332
","5338","Saturday, October 22, 2016 - 13:02","Saturday, October 22, 2016 - 13:02","Yes"
"2454","Chronique de Normandie (paleography:1817)","paleography:1817","https://transcribe.library.utoronto.ca/paleography/project/1335
","5338","Saturday, October 22, 2016 - 16:49","Saturday, October 22, 2016 - 16:49","Yes"
"2456","Vente de la moitié d'une maison (paleography:477)","paleography:477","https://transcribe.library.utoronto.ca/paleography/project/1339
","4463","Monday, October 24, 2016 - 14:33","Monday, October 24, 2016 - 14:33","Yes"
"2462","Aveu et dénombrement de la seigneurie de Taillepied (paleography:448)","paleography:448","https://transcribe.library.utoronto.ca/paleography/project/1341
","9377","Tuesday, November 1, 2016 - 09:25","Tuesday, November 1, 2016 - 09:25","Yes"
"2466","Investiture de l'Ile d'Orléans donnée au procureur des concessionnaires par le gouverneur de la Nouvelle-France (paleography:443)","paleography:443","https://transcribe.library.utoronto.ca/paleography/project/1347
","9377","Tuesday, November 1, 2016 - 09:39","Tuesday, November 1, 2016 - 09:39","Yes"
"2470","Ordinance by which King Charles VI of France prohibits assistance to his disinherited son Charles in the aftermath of the assassination of John the Fearless (paleography:449)","paleography:449","https://transcribe.library.utoronto.ca/paleography/project/1349
","9377","Tuesday, November 1, 2016 - 09:47","Tuesday, November 1, 2016 - 09:47","Yes"
"2474","Account book (paleography:2070)","paleography:2070","https://transcribe.library.utoronto.ca/paleography/project/1355
","9377","Tuesday, November 8, 2016 - 07:35","Tuesday, November 8, 2016 - 07:35","Yes"
"2476","Book of Esther (beginning) (paleography:1816)","paleography:1816","https://transcribe.library.utoronto.ca/paleography/project/1359
","9377","Tuesday, November 8, 2016 - 07:37","Tuesday, November 8, 2016 - 07:37","Yes"
"2478","Acknowledgment of patronage (paleography:2066)","paleography:2066","","464","Thursday, November 10, 2016 - 16:15","Thursday, November 10, 2016 - 16:15","Yes"
"2482","Acknowledgment of patronage (paleography:2066)","paleography:2066","https://transcribe.library.utoronto.ca/paleography/project/1365
","464","Thursday, November 10, 2016 - 16:15","Thursday, November 10, 2016 - 16:15","Yes"
"2484","Contrat du mariage d'Annet d'Anglars et d'Anne de Rochegude (paleography:487)","paleography:487","https://transcribe.library.utoronto.ca/paleography/project/1367
","464","Thursday, November 10, 2016 - 16:22","Thursday, November 10, 2016 - 16:22","Yes"
"2490","Acknowledgment of patronage (paleography:2066)","paleography:2066","https://transcribe.library.utoronto.ca/paleography/project/1373
","464","Thursday, November 10, 2016 - 17:06","Thursday, November 10, 2016 - 17:06","Yes"
"2496","A nosseigneurs de la Cour des Aydes [calligraphy sample: mock legal document] (paleography:418)","paleography:418","https://transcribe.library.utoronto.ca/paleography/project/1377
","458","Thursday, November 24, 2016 - 00:30","Thursday, November 24, 2016 - 00:30","Yes"
"2504","Lancelot du lac (paleography:451)","paleography:451","","14631","Monday, December 5, 2016 - 04:28","Monday, December 5, 2016 - 04:28","Yes"
"2507","Lancelot du lac (paleography:451)","paleography:451","","14631","Monday, December 5, 2016 - 04:28","Monday, December 5, 2016 - 04:28","Yes"
"2509","Lancelot du lac (paleography:451)","paleography:451","","14631","Monday, December 5, 2016 - 04:30","Monday, December 5, 2016 - 04:30","Yes"
"2511","Pensées (doctrines de la sainte foy chretienne) (paleography:457)","paleography:457","","14631","Monday, December 5, 2016 - 04:33","Monday, December 5, 2016 - 04:33","Yes"
"2517","Acknowledgment of patronage (paleography:2066)","paleography:2066","","14631","Monday, December 5, 2016 - 08:01","Monday, December 5, 2016 - 08:01","Yes"
"2519","Book of Esther (beginning) (paleography:1816)","paleography:1816","https://transcribe.library.utoronto.ca/paleography/project/1383
","18271","Thursday, January 12, 2017 - 09:22","Thursday, January 12, 2017 - 09:22","Yes"
"2521","Le roman de Tristan de Léonois (paleography:1815)","paleography:1815","https://transcribe.library.utoronto.ca/paleography/project/1389
","18271","Thursday, January 12, 2017 - 09:44","Thursday, January 12, 2017 - 09:44","Yes"
"2523","Le roman de Tristan de Léonois (paleography:1815)","paleography:1815","https://transcribe.library.utoronto.ca/paleography/project/1391
","21101","Friday, February 10, 2017 - 15:09","Friday, February 10, 2017 - 15:09","Yes"
"2526","A nosseigneurs de la Cour des Aydes [calligraphy sample: mock legal document] (paleography:418)","paleography:418","https://transcribe.library.utoronto.ca/paleography/project/1395
","22129","Tuesday, February 21, 2017 - 10:41","Tuesday, February 21, 2017 - 10:41","Yes"
"2528","Sixieme livre du Proces d'amour (paleography:453)","paleography:453","https://transcribe.library.utoronto.ca/paleography/project/1397
","22235","Wednesday, February 22, 2017 - 07:34","Wednesday, February 22, 2017 - 07:34","Yes"
"2532","Pensées (doctrines de la sainte foy chretienne) (paleography:457)","paleography:457","https://transcribe.library.utoronto.ca/paleography/project/1401
","24324","Wednesday, March 15, 2017 - 22:57","Wednesday, March 15, 2017 - 22:57","Yes"
"2534","Pièce du procès de Jacques de Langeac (paleography:486)","paleography:486","https://transcribe.library.utoronto.ca/paleography/project/1407
","24996","Wednesday, March 22, 2017 - 17:43","Wednesday, March 22, 2017 - 17:43","Yes"
"2538","Fur trade contract between François Francoeur and four ""voyageurs"" for transport of goods and purchase of beaver pelts in Michilimackinac and Chicago (paleography:447)","paleography:447","https://transcribe.library.utoronto.ca/paleography/project/1413
","25094","Thursday, March 23, 2017 - 16:05","Thursday, March 23, 2017 - 16:05","Yes"
"2540","Receipt for repairs made to the castle of Rochefort (paleography:2076)","paleography:2076","https://transcribe.library.utoronto.ca/paleography/project/1415
","25129","Thursday, March 23, 2017 - 23:07","Thursday, March 23, 2017 - 23:07","Yes"
"2543","Lettre de la reine mère Catherine de Médicis au secrétaire d’État Nicolas de Neufville, seigneur de Villeroy (paleography:436)","paleography:436","https://transcribe.library.utoronto.ca/paleography/project/1417
","25129","Thursday, March 23, 2017 - 23:09","Thursday, March 23, 2017 - 23:09","Yes"
"2547","Book of Esther (beginning) (paleography:1816)","paleography:1816","https://transcribe.library.utoronto.ca/paleography/project/1419
","25121","Friday, March 24, 2017 - 00:10","Friday, March 24, 2017 - 00:10","Yes"
"2549","A nosseigneurs de la Cour des Aydes [calligraphy sample: mock legal document] (paleography:418)","paleography:418","","3354","Monday, March 27, 2017 - 14:08","Monday, March 27, 2017 - 14:08","Yes"
"2552","Acknowledgment of patronage (paleography:2066)","paleography:2066","","3354","Monday, March 27, 2017 - 14:08","Monday, March 27, 2017 - 14:08","Yes"
"2556","Acknowledgment of patronage (paleography:2066)","paleography:2066","https://transcribe.library.utoronto.ca/paleography/project/1431
","3354","Monday, March 27, 2017 - 14:09","Monday, March 27, 2017 - 14:09","Yes"
"2561","Pensées (doctrines de la sainte foy chretienne) (paleography:457)","paleography:457","https://transcribe.library.utoronto.ca/paleography/project/1435
","18271","Thursday, March 30, 2017 - 04:35","Thursday, March 30, 2017 - 04:35","Yes"
"2571","Investiture de l'Ile d'Orléans donnée au procureur des concessionnaires par le gouverneur de la Nouvelle-France (paleography:443)","paleography:443","https://transcribe.library.utoronto.ca/paleography/project/1439
","26106","Monday, April 3, 2017 - 09:29","Monday, April 3, 2017 - 09:29","Yes"
